player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Brady Russell,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55762,FanDuel,16496,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Kenny McIntosh,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56054,FanDuel,16170,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Robbie Ouzts,RB,SEA,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56315,FanDuel,17215,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,26,28,Seattle Seahawks,25,Pittsburgh Steelers,PIT,28,Seattle Seahawks,SEA,WEEKLY
Michael Burton,RB,DEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,52765,FanDuel,12325,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Jaleel McLaughlin,RB,DEN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55669,FanDuel,16390,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,6,10,Denver Broncos,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Tyler Goodson,RB,IND,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55869,FanDuel,15730,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,1,14,Indianapolis Colts,14,Indianapolis Colts,IND,10,Denver Broncos,DEN,WEEKLY
Elijah Mitchell,RB,KC,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,54953,FanDuel,15263,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,19,16,Kansas City Chiefs,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
Will Shipley,RB,PHI,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55988,FanDuel,16601,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,29,24,Philadelphia Eagles,16,Kansas City Chiefs,KC,24,Philadelphia Eagles,PHI,WEEKLY
C.J. Ham,RB,MIN,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53557,FanDuel,12923,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,20,18,Minnesota Vikings,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Carlos Washington Jr.,RB,ATL,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56380,FanDuel,16864,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,11,2,Atlanta Falcons,18,Minnesota Vikings,MIN,2,Atlanta Falcons,ATL,WEEKLY
Joe Mixon,RB,HOU,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,53427,FanDuel,13131,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
British Brooks,RB,HOU,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,56007,FanDuel,16816,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,22,13,Houston Texans,13,Houston Texans,HOU,30,Tampa Bay Buccaneers,TB,WEEKLY
Dylan Laube,RB,LV,NA,0,0,NA,0,0,0,0,NA,NA,0,NA,0,NA,55983,FanDuel,16613,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,105,409,18,35,Las Vegas Raiders,35,Las Vegas Raiders,LV,34,Los Angeles Chargers,LAC,WEEKLY
