player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
"Laube, Dylan",RB,LVR,NA,0.6,2,NA,0,0.2,0.1,0,NA,NA,0,0.1,0.2,NA,NA,FantasySharks,16613,@BAL,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vidal, Kimani",RB,LAC,NA,1.3,3,NA,0,0.3,0.2,1,NA,NA,0,0.1,0.2,NA,NA,FantasySharks,16757,@CAR,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hasty, JaMycal",RB,NEP,NA,0.3,1,NA,0,0.6,0.2,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,14821,SEA,0,0,0,0,0,0,0.1,0,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McIntosh, Kenny",RB,SEA,NA,0.4,1,NA,0,0.2,0.1,1,NA,NA,0,0,0.2,NA,NA,FantasySharks,16170,@NEP,0,0,0,0,0,0,0,0,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Blake",RB,DEN,NA,0.5,1,NA,0,0.2,0,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16803,PIT,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gilliam, Reggie",RB,BUF,NA,0.1,0,NA,0,0.2,0.2,1,NA,NA,0,0,0.1,NA,NA,FantasySharks,15103,@MIA,0,0,0,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dallas, DeeJay",RB,ARI,NA,0.2,1,NA,0,0.2,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,14815,LAR,0,0,0,0,0,0,0,0,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Sean",RB,TBB,NA,0.6,1,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,16166,@DET,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prentice, Adam",RB,NOS,NA,0.2,0,NA,0,0.1,0.1,0,NA,NA,0,0,0.1,NA,NA,FantasySharks,15650,@DAL,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breece Hall,RB,NYJ,NA,18.7,82.6,NA,0.6,4.1,4.1,32.7,NA,NA,0.2,0.1,15.69,NA,16834,FleaFlicker,15708,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB2,0.7,115.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bijan Robinson,RB,ATL,NA,16.7,74.5,NA,0.5,4.6,4.6,36.3,NA,NA,0.2,0.1,15.14,NA,17603,FleaFlicker,16161,@PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB1,0.7,110.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonathan Taylor,RB,IND,NA,21.1,91.6,NA,0.7,1.9,1.9,14.6,NA,NA,0.1,0.1,14.9,NA,15604,FleaFlicker,14802,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB5,0.8,106.2,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyren Williams,RB,LAR,NA,18.8,83.8,NA,0.7,2.5,2.5,19.2,NA,NA,0.1,0.1,14.86,NA,17004,FleaFlicker,15710,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB7,0.8,103,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,PHI,NA,18.9,78.9,NA,0.6,3,3,21.6,NA,NA,0.1,0.1,14.21,NA,13778,FleaFlicker,13604,ATLMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB4,0.7,100.5,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTChristian McCaffrey,RB,SF,NA,12.8,67.7,NA,0.6,3.3,3.3,26.2,NA,NA,0.2,0.1,14.15,NA,12892,FleaFlicker,13130,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB3,0.8,93.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derrick Henry,RB,BAL,NA,17.7,76.3,NA,0.8,1.3,1.3,10.8,NA,NA,0.1,0.1,13.63,NA,12042,FleaFlicker,12626,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB11,0.8,87,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Mixon,RB,HOU,NA,17.8,72,NA,0.6,2.7,2.7,20.5,NA,NA,0.1,0.1,13.19,NA,12975,FleaFlicker,13131,CHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB10,0.7,92.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isiah Pacheco,RB,KC,NA,16.1,70.3,NA,0.6,2.6,2.6,18.6,NA,NA,0.1,0.1,12.81,NA,17029,FleaFlicker,15749,CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB9,0.7,88.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahmyr Gibbs,RB,DET,NA,12,57.4,NA,0.5,3.7,3.7,27.7,NA,NA,0.2,0.1,12.75,NA,17612,FleaFlicker,16162,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB6,0.7,85.1,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
De'Von Achane,RB,MIA,NA,11.3,53.7,NA,0.5,3.9,3.9,31.1,NA,NA,0.2,0.1,12.26,NA,17617,FleaFlicker,16167,BUFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB8,0.7,84.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Conner,RB,ARI,NA,15.7,68,NA,0.6,2.3,2.3,16.3,NA,NA,0.1,0.1,12.25,NA,12951,FleaFlicker,13146,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB14,0.7,84.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Jacobs,RB,GB,NA,15.8,69.1,NA,0.5,2.6,2.6,18.3,NA,NA,0.1,0.1,11.84,NA,14673,FleaFlicker,14073,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB15,0.5,87.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Cook,RB,BUF,NA,14.6,64.5,NA,0.3,2.8,2.8,23.4,NA,NA,0.1,0.1,11.33,NA,16839,FleaFlicker,15715,@MIAThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB16,0.5,87.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhamondre Stevenson,RB,NE,NA,15.7,65.7,NA,0.4,2.8,2.8,19.6,NA,NA,0.1,0.1,11.32,NA,16339,FleaFlicker,15259,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB19,0.5,85.3,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Etienne,RB,JAC,NA,14.7,60.1,NA,0.4,3,3,22.2,NA,NA,0.1,0.1,11.05,NA,16241,FleaFlicker,15253,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB13,0.5,82.3,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,16.7,64.1,NA,0.4,2.7,2.7,18,NA,NA,0.1,0.1,10.93,NA,16974,FleaFlicker,15713,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB31,0.5,82,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Montgomery,RB,DET,NA,14.2,60.5,NA,0.6,1.2,1.2,9,NA,NA,0.1,0.1,10.85,NA,14716,FleaFlicker,14071,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB20,0.7,69.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Najee Harris,RB,PIT,NA,16.9,67.9,NA,0.5,1.5,1.5,9.5,NA,NA,0.1,0.1,10.8,NA,16246,FleaFlicker,15254,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB22,0.5,77.4,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alvin Kamara,RB,NO,NA,13.1,51.4,NA,0.3,4.2,4.2,30.2,NA,NA,0.2,0.1,10.74,NA,12965,FleaFlicker,13132,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB24,0.5,81.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rachaad White,RB,TB,NA,13.4,50.5,NA,0.3,3.5,3.5,26.6,NA,NA,0.1,0.1,10.35,NA,16882,FleaFlicker,15721,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB17,0.5,77.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brian Robinson,RB,WAS,NA,14.9,60.1,NA,0.4,1.9,1.9,15.6,NA,NA,0.1,0.1,10.21,NA,16875,FleaFlicker,15716,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB21,0.5,75.7,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Walker,RB,SEA,NA,12.8,58.5,NA,0.4,1.8,1.8,13.2,NA,NA,0.1,0.1,10.05,NA,16890,FleaFlicker,15711,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB12,0.5,71.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aaron Jones,RB,MIN,NA,12.6,56.1,NA,0.3,2.7,2.7,19.3,NA,NA,0.1,0.1,10.04,NA,13111,FleaFlicker,13319,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB18,0.4,75.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Singletary,RB,NYG,NA,13.5,58.7,NA,0.4,2.3,2.3,15.4,NA,NA,0.1,0.1,9.91,NA,14736,FleaFlicker,14080,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB27,0.4,74.2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Pollard,RB,TEN,NA,13.5,57.3,NA,0.3,2.2,2.2,15.1,NA,NA,0.1,0.1,9.58,NA,14759,FleaFlicker,14085,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB23,0.4,72.5,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J.K. Dobbins,RB,LAC,NA,12.1,53.6,NA,0.4,2.2,2.2,14.9,NA,NA,0.1,0.1,9.55,NA,15555,FleaFlicker,14800,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB26,0.5,68.5,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zack Moss,RB,CIN,NA,12.7,50.2,NA,0.4,2.2,2.2,15.2,NA,NA,0.1,0,9.27,NA,15548,FleaFlicker,14798,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB32,0.5,65.5,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Andre Swift,RB,CHI,NA,12.2,50.8,NA,0.3,2.1,2.1,15.3,NA,NA,0.1,0.1,9.01,NA,15601,FleaFlicker,14797,@HOUSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB25,0.4,66.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ezekiel Elliott,RB,DAL,NA,11.6,45.3,NA,0.4,2.1,2.1,13.7,NA,NA,0.1,0.1,8.9,NA,12025,FleaFlicker,12625,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB42,0.5,59,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chuba Hubbard,RB,CAR,NA,12.9,48.9,NA,0.3,1.8,1.8,12.4,NA,NA,0.1,0.1,8.11,NA,16361,FleaFlicker,15261,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB37,0.3,61.3,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,14.1,52.5,NA,0.3,1.3,1.3,9.2,NA,NA,0,0.1,8.09,NA,16918,FleaFlicker,15714,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB29,0.3,61.7,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,10.6,46.6,NA,0.3,1.3,1.3,9.2,NA,NA,0.1,0,7.94,NA,17167,FleaFlicker,15972,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB33,0.4,55.8,68%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raheem Mostert,RB,MIA,NA,8.8,39.4,NA,0.3,1.6,1.6,11.5,NA,NA,0.1,0.1,7.51,NA,11455,FleaFlicker,12447,BUFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB30,0.4,50.9,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gus Edwards,RB,LAC,NA,11.3,44.1,NA,0.3,1,1,7.6,NA,NA,0.1,0.1,7.47,NA,14191,FleaFlicker,13850,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB40,0.4,51.6,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Javonte Williams,RB,DEN,NA,10.8,43,NA,0.2,2.3,2.3,14.7,NA,NA,0.1,0.1,7.4,NA,16282,FleaFlicker,15256,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB28,0.3,57.7,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Ekeler,RB,WAS,NA,6.5,26.8,NA,0.2,3,3,23.9,NA,NA,0.1,0.1,7.29,NA,13325,FleaFlicker,13404,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB45,0.4,50.7,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Charbonnet,RB,SEA,NA,9.6,37.5,NA,0.2,2,2,14.2,NA,NA,0.1,0,6.83,NA,17667,FleaFlicker,16169,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB46,0.3,51.8,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,8.9,36.4,NA,0.2,2.4,2.4,16.3,NA,NA,0.1,0.1,6.71,NA,18238,FleaFlicker,16390,PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB39,0.3,52.7,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,9.8,37.4,NA,0.2,1.5,1.5,10.9,NA,NA,0.1,0,6.61,NA,15904,FleaFlicker,14823,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB38,0.3,48.3,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyjae Spears,RB,TEN,NA,7.2,28.8,NA,0.2,2.7,2.7,19.6,NA,NA,0.1,0,6.38,NA,17624,FleaFlicker,16165,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB36,0.3,48.4,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Warren,RB,PIT,NA,5.9,28.5,NA,0.2,2.4,2.4,16.2,NA,NA,0.1,0.1,5.94,NA,17137,FleaFlicker,15742,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB34,0.3,44.8,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,6,27.5,NA,0.2,2.2,2.2,15.9,NA,NA,0.1,0,5.81,NA,17756,FleaFlicker,16181,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB35,0.2,43.5,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,9.8,39.3,NA,0.2,1.1,1.1,7.3,NA,NA,0,0.1,5.74,NA,14745,FleaFlicker,14079,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB71,0.2,46.6,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexander Mattison,RB,LV,NA,6.7,25.9,NA,0.1,2.1,2.1,14.8,NA,NA,0.1,0.1,5.46,NA,14700,FleaFlicker,14223,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB59,0.2,40.7,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,7.3,29.2,NA,0.2,1.6,1.6,11.1,NA,NA,0.1,0,5.39,NA,17020,FleaFlicker,15723,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB55,0.2,40.3,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,NE,NA,7.5,26.5,NA,0.2,1.7,1.7,12.9,NA,NA,0.1,0.1,5.16,NA,15591,FleaFlicker,14852,SEASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB60,0.2,39.4,62%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bucky Irving,RB,TB,NA,6.8,28.1,NA,0.2,1.4,1.4,10.1,NA,NA,0.1,0.1,5.08,NA,18479,FleaFlicker,16598,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB48,0.2,38.2,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,7.8,30.3,NA,0.2,0.6,0.6,4,NA,NA,0,0,4.82,NA,17625,FleaFlicker,16164,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB51,0.2,34.4,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamaal Williams,RB,NO,NA,6.8,25.8,NA,0.2,1,1,5.9,NA,NA,0,0,4.39,NA,13040,FleaFlicker,13139,@DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB64,0.2,31.8,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Allgeier,RB,ATL,NA,6.4,25.7,NA,0.2,0.9,0.9,6.7,NA,NA,0,0,4.38,NA,16993,FleaFlicker,15712,@PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB47,0.2,32.4,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,3.8,13.8,NA,0.1,2.2,2.2,16.4,NA,NA,0.1,0,4.2,NA,14767,FleaFlicker,14086,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB53,0.2,30.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braelon Allen,RB,NYJ,NA,6.4,23.7,NA,0.2,0.7,0.7,4.6,NA,NA,0,0,3.93,NA,18456,FleaFlicker,16596,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB58,0.2,28.3,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Benson,RB,ARI,NA,5,19.7,NA,0.1,0.9,0.9,6.5,NA,NA,0,0,3.58,NA,18442,FleaFlicker,16594,LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB49,0.2,26.2,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Herbert,RB,CHI,NA,5.5,22.2,NA,0.1,0.6,0.6,4.3,NA,NA,0,0,3.55,NA,16552,FleaFlicker,15271,@HOUSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB50,0.2,26.5,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrone Tracy,RB,NYG,NA,3.9,15,NA,0.1,1.1,1.1,8.1,NA,NA,0.1,0,3.19,NA,18534,FleaFlicker,16747,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB57,0.1,23.1,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samaje Perine,RB,KC,NA,2.1,9.1,NA,0.1,1.6,1.6,12.4,NA,NA,0.1,0,3.03,NA,13011,FleaFlicker,13133,CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB65,0.1,21.5,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,4.2,15.2,NA,0.1,1,1,7.1,NA,NA,0,0,3.03,NA,16909,FleaFlicker,15733,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB75,0.1,22.3,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ray Davis,RB,BUF,NA,3.1,15.8,NA,0.1,0.8,0.8,6.2,NA,NA,0,0,3.02,NA,18460,FleaFlicker,16603,@MIAThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB54,0.1,22,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dameon Pierce,RB,HOU,NA,4.3,17,NA,0.1,0.4,0.4,3,NA,NA,0,0,2.66,NA,16914,FleaFlicker,15717,CHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB62,0.1,20,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTMarShawn Lloyd,RB,GB,NA,2.5,13.6,NA,0.1,0.7,0.7,4.6,NA,NA,0,0,2.54,NA,18449,FleaFlicker,16604,INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB56,0.1,18.2,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Rivers,RB,LAR,NA,3.5,14,NA,0.1,0.4,0.4,2.9,NA,NA,0,0,2.39,NA,17188,FleaFlicker,15726,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB79,0.1,16.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Johnson,RB,BUF,NA,2,9.2,NA,0.1,0.9,0.9,7.2,NA,NA,0,0,2.16,NA,14842,FleaFlicker,14095,@MIAThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB81,0.1,16.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenneth Gainwell,RB,PHI,NA,2.2,10,NA,0.1,0.8,0.8,5.7,NA,NA,0,0,2.14,NA,16480,FleaFlicker,15255,ATLMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB68,0.1,15.7,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeff Wilson,RB,MIA,NA,2.6,12,NA,0.1,0.3,0.3,2.5,NA,NA,0,0,2.03,NA,14471,FleaFlicker,14017,BUFThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB77,0.1,14.5,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
