player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Equanimeous St.,WR,WR,NA,0.9,0.9,13.7,NA,NA,0.1,0,0.3,NA,0,0,1.81,NA,13949,FleaFlicker,13637,@WASThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,14,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1,1,12.5,NA,NA,0.1,0,0.2,NA,0,0,1.79,NA,17754,FleaFlicker,16207,@ARISun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,12.6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,DET,NA,0.9,0.9,12.3,NA,NA,0.1,0,0,NA,0,0,1.77,NA,8429,FleaFlicker,10738,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,12.3,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LV,NA,1,1,11.9,NA,NA,0.1,0,0.4,NA,0,0,1.69,NA,11603,FleaFlicker,12394,GBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,12.3,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,0.8,0.8,12.4,NA,NA,0.1,0,0.1,NA,0,0,1.65,NA,16309,FleaFlicker,15292,CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,12.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,IND,NA,1.1,1.1,11.8,NA,NA,0.1,0,0.3,NA,0,0,1.61,NA,13080,FleaFlicker,13313,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,12.1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,ARI,NA,0.8,0.8,9.8,NA,NA,0.1,0,0,NA,0,0,1.38,NA,13333,FleaFlicker,13488,CINSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,9.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,0.8,0.8,10.2,NA,NA,0.1,0,0,NA,0,0,1.36,NA,16947,FleaFlicker,15761,JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,10.2,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Scott,WR,CHI,NA,0.6,0.6,7.8,NA,NA,0.1,0.4,1.9,NA,0,0,1.31,NA,17715,FleaFlicker,16205,@WASThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,9.8,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamison Crowder,WR,WAS,NA,0.8,0.8,8.7,NA,NA,0.1,0,0.1,NA,0,0,1.24,NA,11398,FleaFlicker,12184,CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,8.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lil'Jordan Humphrey,WR,DEN,NA,0.7,0.7,9,NA,NA,0.1,0,0,NA,0,0,1.24,NA,15148,FleaFlicker,14118,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,NYJ,NA,0.4,0.4,4.9,NA,NA,0,1,4.1,NA,0,0,1.24,NA,18085,FleaFlicker,16416,@DENSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KaVontae Turpin,WR,DAL,NA,0.4,0.4,4.8,NA,NA,0,0.5,4.2,NA,0,0,1.23,NA,17558,FleaFlicker,15981,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samori Toure,WR,GB,NA,0.7,0.7,8.9,NA,NA,0.1,0,0,NA,0,0,1.17,NA,17054,FleaFlicker,15841,@LVMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,8.9,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Byron Pringle,WR,WAS,NA,0.6,0.6,8.2,NA,NA,0.1,0,0,NA,0,0,1.12,NA,14328,FleaFlicker,13863,CHIThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,8.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Jones,WR,JAC,NA,0.7,0.7,7.1,NA,NA,0.1,0,0.1,NA,0,0,1.08,NA,16691,FleaFlicker,16005,@BUFSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,7.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,0.6,0.6,6.2,NA,NA,0,0.3,2.3,NA,0,0,1.07,NA,13024,FleaFlicker,13308,@BUFSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,8.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,0.7,0.7,8,NA,NA,0,0,0,NA,0,0,1.04,NA,16872,FleaFlicker,15788,@SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,8,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Bell,WR,SF,NA,0.6,0.6,7.2,NA,NA,0.1,0,0.1,NA,0,0,1.03,NA,17837,FleaFlicker,16202,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.1,7.3,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Velus Jones,WR,CHI,NA,0.2,0.2,3.5,NA,NA,0,0.4,3.4,NA,0,0,0.91,NA,16898,FleaFlicker,15767,@WASThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,6.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,0.6,0.6,7.4,NA,NA,0,0,0,NA,0,0,0.9,NA,14600,FleaFlicker,13963,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,7.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,6.92,102.14,NA,NA,0.82,0.81,4.65,NA,0.06,NA,15.86,NA,tyreek-hill,NumberFire,12801,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.17,24.55,#14,19,1,19.36,NA,NA,25.86,NA,NA,19.36,40,0.48,NA
Justin Jefferson,WR,MIN,NA,NA,7.52,95.94,NA,NA,0.67,0,0,NA,0,NA,13.61,NA,justin-jefferson,NumberFire,14836,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71,21.51,#11,32,2,17.35,NA,NA,21.14,NA,NA,17.35,37,0.47,NA
Davante Adams,WR,LV,NA,NA,6.48,93.18,NA,NA,0.63,0,0,NA,0,NA,13.07,NA,davante-adams,NumberFire,11675,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36,20.78,#28,37,3,16.32,NA,NA,19.58,NA,NA,16.32,31,0.53,NA
Stefon Diggs,WR,BUF,NA,NA,6.73,84.47,NA,NA,0.64,0,0,NA,0,NA,12.28,NA,stefon-diggs,NumberFire,12186,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,19.71,#7,44,4,15.63,NA,NA,19.02,NA,NA,15.63,25,0.63,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.9,84.43,NA,NA,0.59,0.26,1.51,NA,0.02,NA,12.1,NA,ja-marr-chase,NumberFire,15281,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73,19.47,#30,45,5,15.58,NA,NA,19.1,NA,NA,15.58,30,0.52,NA
Amon-Ra St. Brown,WR,DET,NA,NA,6.34,78.11,NA,NA,0.52,0.3,1.77,NA,0.02,NA,11.2,NA,amon-ra-st-brown,NumberFire,15287,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.15,18.25,#22,50,6,14.38,NA,NA,17.57,NA,NA,14.38,24,0.6,NA
A.J. Brown,WR,PHI,NA,NA,5.76,81.38,NA,NA,0.5,0,0,NA,0,NA,11.1,NA,a-j-brown,NumberFire,14104,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08,18.12,#17,51,7,13.98,NA,NA,16.89,NA,NA,13.98,25,0.56,NA
CeeDee Lamb,WR,DAL,NA,NA,6.56,79.52,NA,NA,0.43,0.27,1.58,NA,0.02,NA,10.77,NA,ceedee-lamb,NumberFire,14832,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87,17.67,#12,52,8,14.07,NA,NA,17.37,NA,NA,14.07,32,0.44,NA
Deebo Samuel,WR,SF,NA,NA,4.52,61.51,NA,NA,0.36,2.36,15.06,NA,0.16,NA,10.58,NA,deebo-samuel,NumberFire,14136,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,17.41,#5,55,9,12.84,NA,NA,15.21,NA,NA,12.84,23,0.56,NA
Puka Nacua,WR,LA,NA,NA,6.09,72.38,NA,NA,0.47,0.25,1.37,NA,0.01,NA,10.25,NA,puka-nacua,NumberFire,16211,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53,16.97,#26,58,10,13.26,NA,NA,16.34,NA,NA,13.26,32,0.41,NA
DeVonta Smith,WR,PHI,NA,NA,5.75,70.73,NA,NA,0.46,0,0,NA,0,NA,9.81,NA,devonta-smith,NumberFire,15282,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,16.37,#17,61,11,12.67,NA,NA,15.57,NA,NA,12.67,25,0.51,NA
Jaylen Waddle,WR,MIA,NA,NA,4.38,70.4,NA,NA,0.4,0.27,1.49,NA,0.02,NA,9.66,NA,jaylen-waddle,NumberFire,15284,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,16.17,#14,63,12,11.84,NA,NA,14.07,NA,NA,11.84,23,0.51,NA
DeAndre Hopkins,WR,TEN,NA,NA,5.5,67.12,NA,NA,0.43,0,0,NA,0,NA,9.17,NA,deandre-hopkins-1,NumberFire,11232,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,15.51,#16,67,13,11.92,NA,NA,14.74,NA,NA,11.92,16,0.75,NA
Calvin Ridley,WR,JAC,NA,NA,5.05,62.54,NA,NA,0.43,0,0,NA,0,NA,8.81,NA,calvin-ridley,NumberFire,13629,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,15.02,#1,69,14,11.32,NA,NA,13.87,NA,NA,11.32,17,0.67,NA
Chris Olave,WR,NO,NA,NA,4.74,65.22,NA,NA,0.35,0,0,NA,0,NA,8.54,NA,chris-olave,NumberFire,15754,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,14.66,#4,70,15,10.93,NA,NA,13.34,NA,NA,10.93,21,0.52,NA
Brandon Aiyuk,WR,SF,NA,NA,4.4,61.69,NA,NA,0.39,0,0,NA,0,NA,8.48,NA,brandon-aiyuk,NumberFire,14840,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,14.57,#5,71,16,10.67,NA,NA,12.9,NA,NA,10.67,22,0.49,NA
Zay Flowers,WR,BAL,NA,NA,4.84,59.25,NA,NA,0.33,0.65,3.6,NA,0.03,NA,8.36,NA,zay-flowers,NumberFire,16190,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,14.41,#10,72,17,10.83,NA,NA,13.28,NA,NA,10.83,22,0.49,NA
Garrett Wilson,WR,NYJ,NA,NA,4.96,63.18,NA,NA,0.34,0,0,NA,0,NA,8.33,NA,garrett-wilson,NumberFire,15753,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,14.37,#32,73,18,10.78,NA,NA,13.3,NA,NA,10.78,20,0.54,NA
Terry McLaurin,WR,WSH,NA,NA,4.38,62.23,NA,NA,0.35,0,0,NA,0,NA,8.28,NA,terry-mclaurin,NumberFire,14109,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,14.3,#31,74,19,10.49,6700,1.57,12.7,6100,2.08,10.49,21,0.5,NA
Nico Collins,WR,HOU,NA,NA,4.48,63.55,NA,NA,0.32,0,0,NA,0,NA,8.24,NA,nico-collins,NumberFire,15290,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,14.25,#18,76,20,10.5,NA,NA,12.76,NA,NA,10.5,22,0.48,NA
Michael Pittman Jr.,WR,IND,NA,NA,5.39,58.17,NA,NA,0.35,0,0,NA,0,NA,7.85,NA,michael-pittman-jr,NumberFire,14842,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,13.72,#25,79,21,10.51,NA,NA,13.27,NA,NA,10.51,22,0.48,NA
Jakobi Meyers,WR,LV,NA,NA,4.96,61.66,NA,NA,0.29,0,0,NA,0,NA,7.8,NA,jakobi-meyers,NumberFire,14127,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,13.66,#28,80,22,10.31,NA,NA,12.84,NA,NA,10.31,16,0.64,NA
Christian Kirk,WR,JAC,NA,NA,4.71,57.7,NA,NA,0.33,0,0,NA,0,NA,7.71,NA,christian-kirk,NumberFire,13633,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,13.53,#1,82,23,10.09,NA,NA,12.46,NA,NA,10.09,18,0.56,NA
Marquise Brown,WR,ARI,NA,NA,4.92,58.46,NA,NA,0.31,0,0,NA,0,NA,7.63,NA,marquise-brown,NumberFire,14105,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,13.43,#27,84,24,10.09,NA,NA,12.6,NA,NA,10.09,18,0.56,NA
George Pickens,WR,PIT,NA,NA,4.53,61.54,NA,NA,0.23,0,0,NA,0,NA,7.51,NA,george-pickens,NumberFire,15762,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,13.26,#2,86,25,9.76,NA,NA,12.05,NA,NA,9.76,18,0.54,NA
Adam Thielen,WR,CAR,NA,NA,4.82,54.6,NA,NA,0.32,0,0,NA,0,NA,7.39,NA,adam-thielen,NumberFire,11938,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68,13.1,#6,87,26,9.79,NA,NA,12.21,NA,NA,9.79,17,0.58,NA
D.J. Moore,WR,CHI,NA,NA,3.86,56.13,NA,NA,0.29,0,0,NA,0,NA,7.32,NA,d-j-moore-1,NumberFire,13635,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,13.01,#9,89,27,9.28,6100,1.52,11.22,6000,1.87,9.28,17,0.55,NA
Christian Watson,WR,GB,NA,NA,3.76,51.41,NA,NA,0.31,0.28,1.68,NA,0.02,NA,7.22,NA,christian-watson,NumberFire,15789,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,12.87,#29,90,28,9.13,NA,NA,11.04,NA,NA,9.13,19,0.48,NA
Gabriel Davis,WR,BUF,NA,NA,3.27,49.57,NA,NA,0.35,0,0,NA,0,NA,7.03,NA,gabriel-davis,NumberFire,14845,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,12.61,#7,91,29,8.65,NA,NA,10.32,NA,NA,8.65,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,NA,3.68,51.02,NA,NA,0.32,0,0,NA,0,NA,7,NA,jerry-jeudy,NumberFire,14833,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,12.57,#13,92,30,8.82,NA,NA,10.69,NA,NA,8.82,14,0.63,NA
Courtland Sutton,WR,DEN,NA,NA,4,49.11,NA,NA,0.36,0,0,NA,0,NA,7,NA,courtland-sutton,NumberFire,13630,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,12.57,#13,92,30,9.01,NA,NA,11.05,NA,NA,9.01,15,0.6,NA
Tank Dell,WR,HOU,NA,NA,3.76,49.17,NA,NA,0.26,0.27,1.5,NA,0.01,NA,6.63,NA,tank-dell,NumberFire,16204,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,12.07,#18,96,32,8.51,NA,NA,10.43,NA,NA,8.51,17,0.5,NA
Jahan Dotson,WR,WSH,NA,NA,3.66,47.6,NA,NA,0.31,0,0,NA,0,NA,6.6,NA,jahan-dotson,NumberFire,15755,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,12.03,#31,98,33,8.43,5500,1.53,10.28,5000,2.06,8.43,15,0.56,NA
Tutu Atwell,WR,LA,NA,NA,3.66,42.66,NA,NA,0.29,0.75,4.12,NA,0.04,NA,6.59,NA,tutu-atwell,NumberFire,15301,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,12.02,#26,99,34,8.43,NA,NA,10.3,NA,NA,8.43,20,0.42,NA
Jayden Reed,WR,GB,NA,NA,3.52,46.68,NA,NA,0.27,0.28,1.67,NA,0.02,NA,6.52,NA,jayden-reed,NumberFire,16184,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,11.93,#29,101,35,8.28,NA,NA,10.08,NA,NA,8.28,13,0.64,NA
Romeo Doubs,WR,GB,NA,NA,3.96,46.73,NA,NA,0.31,0,0,NA,0,NA,6.46,NA,romeo-doubs,NumberFire,15779,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,11.84,#29,102,36,8.45,NA,NA,10.47,NA,NA,8.45,15,0.56,NA
Brandin Cooks,WR,DAL,NA,NA,4.11,46.77,NA,NA,0.27,0,0,NA,0,NA,6.31,NA,brandin-cooks,NumberFire,11674,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,11.64,#12,106,37,8.35,NA,NA,10.42,NA,NA,8.35,15,0.56,NA
Robert Woods,WR,HOU,NA,NA,4.22,48.13,NA,NA,0.25,0,0,NA,0,NA,6.3,NA,robert-woods-1,NumberFire,11228,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,11.63,#18,107,38,8.38,NA,NA,10.52,NA,NA,8.38,15,0.56,NA
Tyler Boyd,WR,CIN,NA,NA,4,46.81,NA,NA,0.25,0,0,NA,0,NA,6.16,NA,tyler-boyd,NumberFire,12650,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,11.44,#30,108,39,8.16,NA,NA,10.18,NA,NA,8.16,15,0.54,NA
Michael Thomas,WR,NO,NA,NA,4.34,46.98,NA,NA,0.24,0,0,NA,0,NA,6.14,NA,michael-thomas-1,NumberFire,12652,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,11.41,#4,109,40,8.31,NA,NA,10.49,NA,NA,8.31,16,0.52,NA
Drake London,WR,ATL,NA,NA,3.77,45.19,NA,NA,0.26,0,0,NA,0,NA,6.03,NA,drake-london,NumberFire,15751,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,11.26,#24,112,41,7.9,NA,NA,9.83,NA,NA,7.9,15,0.53,NA
Cooper Kupp,WR,LA,NA,NA,3.48,36.81,NA,NA,0.29,0.38,2.06,NA,0.02,NA,5.74,NA,cooper-kupp,NumberFire,13164,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,10.87,#26,117,42,7.47,NA,NA,9.23,NA,NA,7.47,28,0.27,NA
Rashee Rice,WR,KC,NA,NA,3.32,40.71,NA,NA,0.28,0,0,NA,0,NA,5.68,NA,rashee-rice,NumberFire,16194,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,10.79,#19,119,43,7.35,NA,NA,9.05,NA,NA,7.35,13,0.57,NA
Allen Lazard,WR,NYJ,NA,NA,3.1,41.7,NA,NA,0.23,0,0,NA,0,NA,5.57,NA,allen-lazard,NumberFire,13632,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,10.64,#32,120,44,7.12,NA,NA,8.67,NA,NA,7.12,11,0.65,NA
Rondale Moore,WR,ARI,NA,NA,3.63,35.69,NA,NA,0.18,1.09,6.42,NA,0.05,NA,5.52,NA,rondale-moore,NumberFire,15283,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,10.57,#27,121,45,7.31,NA,NA,9.18,NA,NA,7.31,14,0.52,NA
Zay Jones,WR,JAC,NA,NA,3.91,39.6,NA,NA,0.26,0,0,NA,0,NA,5.52,NA,zay-jones,NumberFire,13176,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,10.57,#1,121,45,7.48,NA,NA,9.44,NA,NA,7.48,13,0.58,NA
Calvin Austin III,WR,PIT,NA,NA,3.59,41.43,NA,NA,0.18,0.27,1.18,NA,0.01,NA,5.33,NA,calvin-austin-iii,NumberFire,15777,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,10.32,#2,125,47,7.14,NA,NA,8.97,NA,NA,7.14,12,0.6,NA
Darnell Mooney,WR,CHI,NA,NA,2.96,40.15,NA,NA,0.21,0,0,NA,0,NA,5.3,NA,darnell-mooney,NumberFire,14974,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,10.28,#9,126,48,6.76,5500,1.23,8.25,4200,1.96,6.76,12,0.56,NA
Josh Downs,WR,IND,NA,NA,3.09,39.27,NA,NA,0.22,0,0,NA,0,NA,5.24,NA,josh-downs,NumberFire,16187,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,10.19,#25,127,49,6.77,NA,NA,8.34,NA,NA,6.77,14,0.48,NA
Jameson Williams,WR,DET,NA,NA,2.75,36.9,NA,NA,0.26,0,0,NA,0,NA,5.2,NA,jameson-williams,NumberFire,15756,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,10.14,#22,129,50,6.61,NA,NA,8,NA,NA,6.61,11,0.6,NA
D.J. Chark,WR,CAR,NA,NA,2.76,41.66,NA,NA,0.17,0,0,NA,0,NA,5.19,NA,d-j-chark,NumberFire,13668,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.13,#6,130,51,6.57,NA,NA,7.96,NA,NA,6.57,13,0.51,NA
Jordan Addison,WR,MIN,NA,NA,3.12,35.68,NA,NA,0.27,0,0,NA,0,NA,5.18,NA,jordan-addison,NumberFire,16186,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,10.11,#11,131,52,6.73,NA,NA,8.31,NA,NA,6.73,17,0.4,NA
Wan'Dale Robinson,WR,NYG,NA,NA,3.67,37.88,NA,NA,0.18,0.27,1.41,NA,0.02,NA,5.06,NA,wan-dale-robinson,NumberFire,15757,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,9.95,#20,133,53,6.9,5000,1.38,8.78,3000,2.93,6.9,14,0.49,NA
Curtis Samuel,WR,WSH,NA,NA,2.67,30.29,NA,NA,0.19,0.71,4.33,NA,0.05,NA,4.88,NA,curtis-samuel,NumberFire,13157,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,9.71,#31,136,54,6.22,5600,1.11,7.57,3900,1.94,6.22,13,0.48,NA
Darius Slayton,WR,NYG,NA,NA,2.96,37.1,NA,NA,0.18,0,0,NA,0,NA,4.74,NA,darius-slayton,NumberFire,14122,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,9.52,#20,139,55,6.23,5700,1.09,7.74,4300,1.8,6.23,13,0.48,NA
K.J. Osborn,WR,MIN,NA,NA,2.86,31.83,NA,NA,0.26,0,0,NA,0,NA,4.69,NA,k-j-osborn,NumberFire,14977,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07,9.45,#11,140,56,6.11,NA,NA,7.58,NA,NA,6.11,14,0.44,NA
Kendrick Bourne,WR,NE,NA,NA,2.91,36.07,NA,NA,0.17,0,0,NA,0,NA,4.57,NA,kendrick-bourne,NumberFire,13418,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15,9.29,#15,143,57,6.04,NA,NA,7.53,NA,NA,6.04,13,0.46,NA
Skyy Moore,WR,KC,NA,NA,2.35,29.43,NA,NA,0.2,0.51,3.41,NA,0.03,NA,4.56,NA,skyy-moore,NumberFire,15766,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,9.28,#19,145,58,5.74,NA,NA,6.96,NA,NA,5.74,14,0.41,NA
