player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,yahoo_site_points,return_tds
Michael Gallup,WR,DAL,NA,2,2,25.8,NA,NA,0.2,0,0.1,NA,0,0,3.71,NA,13788,FleaFlicker,13646,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR73,0.2,25.9,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTTreylon Burks,WR,TEN,NA,2.1,2.1,27.7,NA,NA,0.1,0.1,1.2,NA,0,0,3.69,NA,16803,FleaFlicker,15752,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR82,0.1,28.9,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,2.2,2.2,25.8,NA,NA,0.2,0.1,0.5,NA,0,0,3.57,NA,16854,FleaFlicker,15766,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR84,0.2,26.3,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Mims,WR,DEN,NA,1.6,1.6,20.9,NA,NA,0.1,0.5,3,NA,0,0,3.39,NA,17631,FleaFlicker,16189,MINSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR68,0.2,23.9,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameson Williams,WR,DET,NA,1.8,1.8,23.8,NA,NA,0.2,0,0.2,NA,0,0,3.34,NA,16830,FleaFlicker,15756,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR56,0.2,24,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,1.7,1.7,24.1,NA,NA,0.1,0,0.2,NA,0,0,3.31,NA,17792,FleaFlicker,16195,LACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,24.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,1.4,1.4,20.7,NA,NA,0.1,0,0,NA,0,0,2.83,NA,13851,FleaFlicker,13776,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR79,0.1,20.7,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,1.6,1.6,19.4,NA,NA,0.1,0,0.1,NA,0,0,2.83,NA,16872,FleaFlicker,15788,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR96,0.1,19.5,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,1.4,1.4,17.1,NA,NA,0.1,0.7,3.4,NA,0,0,2.81,NA,14725,FleaFlicker,14113,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,20.4,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,1.6,1.6,19.3,NA,NA,0.1,0,0,NA,0,0,2.81,NA,13915,FleaFlicker,13652,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,19.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,1.5,1.5,19.6,NA,NA,0.1,0.1,1.2,NA,0,0,2.72,NA,12441,FleaFlicker,13066,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR100,0.1,20.8,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Philips,WR,TEN,NA,1.7,1.7,19.9,NA,NA,0.1,0,0,NA,0,0,2.63,NA,16956,FleaFlicker,15901,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR97,0.1,19.9,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julio Jones,WR,PHI,NA,1.7,1.7,18.8,NA,NA,0.1,0,0.4,NA,0,0,2.62,NA,7372,FleaFlicker,10271,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR102,0.1,19.2,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,1.4,1.4,19.4,NA,NA,0.1,0,0,NA,0,0,2.58,NA,15751,FleaFlicker,14860,TBSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR104,0.1,19.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,1.6,1.6,20,NA,NA,0.1,0,0,NA,0,0,2.58,NA,16192,FleaFlicker,15109,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR94,0.1,20,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJalin Hyatt,WR,NYG,NA,1.5,1.5,20.2,NA,NA,0.1,0,0,NA,0,0,2.52,NA,17648,FleaFlicker,16183,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR74,0.1,20.2,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,NYJ,NA,1.4,1.4,15.8,NA,NA,0.1,0.5,3.5,NA,0,0,2.51,NA,18085,FleaFlicker,16416,@BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,19.3,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,1.5,1.5,18.6,NA,NA,0.1,0,0,NA,0,0,2.5,NA,15625,FleaFlicker,14849,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,18.6,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,PHI,NA,1.6,1.6,18.2,NA,NA,0.1,0,0.1,NA,0,0,2.41,NA,15107,FleaFlicker,14592,@KCMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,18.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kadarius Toney,WR,KC,NA,1.2,1.2,12.8,NA,NA,0.1,0.9,3.8,NA,0,0,2.24,NA,16251,FleaFlicker,15289,PHIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,WR75,0.1,16.6,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,MIA,NA,1.5,1.5,15.4,NA,NA,0.1,0,0.2,NA,0,0,2.2,NA,13909,FleaFlicker,13638,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,15.6,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Renfrow,WR,LV,NA,1.7,1.7,17.6,NA,NA,0.1,0.1,0.4,NA,0,0,2.2,NA,14836,FleaFlicker,14123,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR89,0.1,18,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,1.1,1.1,12.3,NA,NA,0.1,0.2,3.3,NA,0,0,2.14,NA,17697,FleaFlicker,16299,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,15.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,BAL,NA,1.2,1.2,15.9,NA,NA,0.1,0,0,NA,0,0,2.11,NA,11178,FleaFlicker,12181,CINThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,15.9,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Austin,WR,PIT,NA,0.9,0.9,11.4,NA,NA,0.1,0.9,4.1,NA,0,0,2.07,NA,16921,FleaFlicker,15777,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.1,15.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,MIN,NA,1.4,1.4,13.3,NA,NA,0.1,0.3,2,NA,0,0,2.01,NA,14297,FleaFlicker,13910,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,15.3,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrace Marshall,WR,CAR,NA,1.2,1.2,16.2,NA,NA,0.1,0,0,NA,0,0,1.98,NA,16313,FleaFlicker,15308,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,WR95,0.1,16.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deven Thompkins,WR,TB,NA,1.3,1.3,13.4,NA,NA,0.1,0.5,2.4,NA,0,0,1.98,NA,17499,FleaFlicker,15977,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,15.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,1.2,1.2,14.3,NA,NA,0.1,0,0.2,NA,0,0,1.98,NA,18001,FleaFlicker,16393,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR101,0.1,14.6,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St.,WR,WR,NA,1,1,14.5,NA,NA,0.1,0,0.5,NA,0,0,1.96,NA,13949,FleaFlicker,13637,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,15,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTDonovan Peoples-Jones,WR,DET,NA,1,1,14.1,NA,NA,0.1,0,0.1,NA,0,0,1.94,NA,15642,FleaFlicker,14857,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,WR92,0.1,14.2,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,0.8,0.8,11,NA,NA,0.1,0.7,3.8,NA,0,0,1.94,NA,17635,FleaFlicker,16287,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,WR105,0.1,14.8,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTLaviska Shenault,WR,CAR,NA,0.8,0.8,8.9,NA,NA,0,1.2,6.4,NA,0,0,1.93,NA,15558,FleaFlicker,14838,DALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,15.3,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Scott,WR,CHI,NA,1,1,12.3,NA,NA,0.1,0.4,2.7,NA,0,0,1.91,NA,17715,FleaFlicker,16205,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,15.1,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamison Crowder,WR,WAS,NA,1.2,1.2,12.7,NA,NA,0.1,0.3,1,NA,0,0,1.91,NA,11398,FleaFlicker,12184,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,13.7,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTMarquise Goodwin,WR,CLE,NA,0.8,0.8,11.3,NA,NA,0.1,0.5,2.7,NA,0,0,1.8,NA,9337,FleaFlicker,11239,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,14,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,NYG,NA,1.1,1.1,13,NA,NA,0.1,0,0.1,NA,0,0,1.58,NA,14692,FleaFlicker,14112,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,13,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,0.8,0.8,11.1,NA,NA,0.1,0.1,0.6,NA,0,0,1.57,NA,16309,FleaFlicker,15292,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,11.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrei Iosivas,WR,CIN,NA,1.1,1.1,10.9,NA,NA,0.1,0,0,NA,0,0,1.55,NA,17754,FleaFlicker,16207,@BALThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,10.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,TEN,NA,0.9,0.9,11.5,NA,NA,0.1,0,0,NA,0,0,1.51,NA,12153,FleaFlicker,12773,@JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,11.5,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,NYG,NA,1,1,12,NA,NA,0.1,0,0,NA,0,0,1.48,NA,12058,FleaFlicker,12658,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,12,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Byron Pringle,WR,WAS,NA,0.8,0.8,10.7,NA,NA,0.1,0,0,NA,0,0,1.47,NA,14328,FleaFlicker,13863,NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,10.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,PIT,NA,1.1,1.1,10.2,NA,NA,0.1,0,0,NA,0,0,1.36,NA,10305,FleaFlicker,11678,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,WR98,0.1,10.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,WR,MIA,NA,0.7,0.7,9.4,NA,NA,0.1,0,0.1,NA,0,0,1.31,NA,15597,FleaFlicker,14841,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,9.5,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedric Tillman,WR,CLE,NA,0.8,0.8,9.8,NA,NA,0.1,0,0.1,NA,0,0,1.3,NA,17643,FleaFlicker,16191,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,WR93,0.1,9.9,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,BUF,NA,0.8,0.8,9.3,NA,NA,0.1,0,0,NA,0,0,1.27,NA,14106,FleaFlicker,13893,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,9.3,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deonte Harty,WR,BUF,NA,0.8,0.8,8.9,NA,NA,0.1,0.1,0.7,NA,0,0,1.24,NA,15154,FleaFlicker,14558,NYJSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,9.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,ARI,NA,0.7,0.7,8.7,NA,NA,0.1,0,0,NA,0,0,1.17,NA,13333,FleaFlicker,13488,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1,8.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTKaVontae Turpin,WR,DAL,NA,0.5,0.5,5.8,NA,NA,0,0.3,2.8,NA,0,0,1.14,NA,17558,FleaFlicker,15981,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,8.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,0.4,0.4,5.3,NA,NA,0,0.4,2.6,NA,0,0,1.01,NA,13024,FleaFlicker,13308,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,7.9,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyreek Hill,WR,MIA,NA,NA,7.58,103.87,NA,NA,0.85,0.55,3.06,NA,0.03,NA,15.91,NA,tyreek-hill,NumberFire,12801,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,24.62,#23,20,1,19.68,9800,2.01,26.52,19.68,NA
Amon-Ra St. Brown,WR,DET,NA,NA,7.32,91.12,NA,NA,0.62,0.85,4.77,NA,0.04,NA,13.49,NA,amon-ra-st-brown,NumberFire,15287,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,21.35,#26,26,2,17.19,8900,1.93,20.87,17.19,NA
CeeDee Lamb,WR,DAL,NA,NA,7.14,91.3,NA,NA,0.56,0.28,1.54,NA,0.01,NA,12.62,NA,ceedee-lamb,NumberFire,14832,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07,20.17,#28,35,3,16.21,9200,1.76,19.82,16.21,NA
Ja'Marr Chase,WR,CIN,NA,NA,7.08,86.12,NA,NA,0.58,0.23,1.01,NA,0,NA,12.16,NA,ja-marr-chase,NumberFire,15281,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,19.55,#2,41,4,15.63,8700,1.8,19.23,15.63,NA
A.J. Brown,WR,PHI,NA,NA,6.64,89.6,NA,NA,0.5,0,0,NA,0,NA,11.9,NA,a-j-brown,NumberFire,14104,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,19.2,#4,43,5,15.22,8800,1.73,18.58,15.22,NA
Keenan Allen,WR,LAC,NA,NA,7.45,90.79,NA,NA,0.46,0,0,NA,0,NA,11.79,NA,keenan-allen-1,NumberFire,11222,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53,19.05,#18,46,6,15.5,9300,1.67,19.27,15.5,NA
Cooper Kupp,WR,LA,NA,NA,6.19,74.07,NA,NA,0.54,0.28,1.58,NA,0.01,NA,10.8,NA,cooper-kupp,NumberFire,13164,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,17.71,#15,53,7,13.92,8200,1.7,17.05,13.92,NA
Stefon Diggs,WR,BUF,NA,NA,6.98,76.11,NA,NA,0.51,0,0,NA,0,NA,10.6,NA,stefon-diggs,NumberFire,12186,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76,17.44,#6,55,8,14.1,8600,1.64,17.63,14.1,NA
Jaylen Waddle,WR,MIA,NA,NA,5.49,74.11,NA,NA,0.47,0.41,2.19,NA,0.02,NA,10.55,NA,jaylen-waddle,NumberFire,15284,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73,17.37,#23,56,9,13.3,7100,1.87,16.06,13.3,NA
Tank Dell,WR,HOU,NA,NA,4.67,61.46,NA,NA,0.45,1.12,6.24,NA,0.05,NA,9.69,NA,tank-dell,NumberFire,16204,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,16.21,#30,62,10,12.01,7000,1.72,14.4,12.01,NA
Puka Nacua,WR,LA,NA,NA,5.56,70.56,NA,NA,0.41,0,0,NA,0,NA,9.5,NA,puka-nacua,NumberFire,16211,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,15.95,#15,64,11,12.26,7500,1.63,15.07,12.26,NA
Davante Adams,WR,LV,NA,NA,5.51,68.64,NA,NA,0.41,0.26,1.23,NA,0.01,NA,9.49,NA,davante-adams,NumberFire,11675,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,15.94,#19,65,12,12.24,7600,1.61,15.02,12.24,NA
Brandon Aiyuk,WR,SF,NA,NA,4.83,68.75,NA,NA,0.43,0,0,NA,0,NA,9.4,NA,brandon-aiyuk,NumberFire,14840,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,15.82,#12,66,13,11.81,7800,1.51,14.27,11.81,NA
Tyler Lockett,WR,SEA,NA,NA,5.42,62.74,NA,NA,0.47,0,0,NA,0,NA,9.04,NA,tyler-lockett,NumberFire,12187,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,15.33,#22,68,14,11.76,6900,1.7,14.5,11.76,NA
Christian Kirk,WR,JAC,NA,NA,5.37,67.64,NA,NA,0.36,0,0,NA,0,NA,8.86,NA,christian-kirk,NumberFire,13633,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63,15.09,#25,70,15,11.53,6900,1.67,14.26,11.53,NA
Amari Cooper,WR,CLE,NA,NA,4.04,66.23,NA,NA,0.36,0,0,NA,0,NA,8.73,NA,amari-cooper,NumberFire,12175,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,14.91,#9,72,16,10.78,7300,1.48,12.82,10.78,NA
D.K. Metcalf,WR,SEA,NA,NA,4.96,61.27,NA,NA,0.42,0,0,NA,0,NA,8.6,NA,dk-metcalf,NumberFire,14102,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,14.74,#22,74,17,11.07,7200,1.54,13.59,11.07,NA
Mike Evans,WR,TB,NA,NA,4.77,67.94,NA,NA,0.29,0,0,NA,0,NA,8.58,NA,mike-evans,NumberFire,11671,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,14.71,#5,75,18,10.94,7700,1.42,13.32,10.94,NA
Terry McLaurin,WR,WSH,NA,NA,4.82,63.61,NA,NA,0.36,0,0,NA,0,NA,8.52,NA,terry-mclaurin,NumberFire,14109,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,14.63,#27,77,19,10.93,6800,1.61,13.35,10.93,NA
DeAndre Hopkins,WR,TEN,NA,NA,5.16,65.08,NA,NA,0.32,0.27,1.38,NA,0.01,NA,8.49,NA,deandre-hopkins-1,NumberFire,11232,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,14.59,#8,78,20,11.11,6700,1.66,13.75,11.11,NA
D.J. Moore,WR,CHI,NA,NA,4.23,65.08,NA,NA,0.3,0.29,1.53,NA,0.01,NA,8.48,NA,d-j-moore-1,NumberFire,13635,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,14.57,#17,79,21,10.6,6800,1.56,12.74,10.6,NA
Deebo Samuel,WR,SF,NA,NA,3.61,46.94,NA,NA,0.28,2.41,12.94,NA,0.15,NA,8.42,NA,deebo-samuel,NumberFire,14136,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,14.49,#12,80,22,10.19,7100,1.44,12.1,10.19,NA
Marquise Brown,WR,ARI,NA,NA,4.85,56.89,NA,NA,0.42,0,0,NA,0,NA,8.16,NA,marquise-brown,NumberFire,14105,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,14.14,#24,82,23,10.55,6600,1.6,13.03,10.55,NA
Adam Thielen,WR,CAR,NA,NA,5.85,60.73,NA,NA,0.35,0,0,NA,0,NA,8.13,NA,adam-thielen,NumberFire,11938,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,14.1,#3,84,24,11.08,7000,1.58,14.02,11.08,NA
Jordan Addison,WR,MIN,NA,NA,5.15,60.56,NA,NA,0.32,0,0,NA,0,NA,7.94,NA,jordan-addison,NumberFire,16186,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,13.84,#32,87,25,10.53,6800,1.55,13.13,10.53,NA
Garrett Wilson,WR,NYJ,NA,NA,5.2,63.39,NA,NA,0.26,0,0,NA,0,NA,7.83,NA,garrett-wilson,NumberFire,15753,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,13.7,#11,88,26,10.42,7000,1.49,13.07,10.42,NA
Zay Flowers,WR,BAL,NA,NA,4.84,57.33,NA,NA,0.34,0,0,NA,0,NA,7.76,NA,zay-flowers,NumberFire,16190,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,13.6,#20,90,27,10.17,6200,1.64,12.61,10.17,NA
Jerry Jeudy,WR,DEN,NA,NA,4.08,53.99,NA,NA,0.37,0,0,NA,0,NA,7.55,NA,jerry-jeudy,NumberFire,14833,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,13.32,#10,91,28,9.6,6200,1.55,11.68,9.6,NA
DeVonta Smith,WR,PHI,NA,NA,4.77,56.63,NA,NA,0.31,0,0,NA,0,NA,7.46,NA,devonta-smith,NumberFire,15282,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,13.2,#4,93,29,9.87,7100,1.39,12.28,9.87,NA
George Pickens,WR,PIT,NA,NA,3.71,57.05,NA,NA,0.22,0,0,NA,0,NA,6.99,NA,george-pickens,NumberFire,15762,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,12.56,#1,96,30,8.86,6400,1.38,10.74,8.86,NA
Courtland Sutton,WR,DEN,NA,NA,3.86,47.63,NA,NA,0.37,0,0,NA,0,NA,6.91,NA,courtland-sutton,NumberFire,13630,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,12.45,#10,97,31,8.87,6600,1.34,10.83,8.87,NA
Calvin Ridley,WR,JAC,NA,NA,3.98,49.27,NA,NA,0.32,0,0,NA,0,NA,6.82,NA,calvin-ridley,NumberFire,13629,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,12.33,#25,98,32,8.82,6500,1.36,10.83,8.82,NA
Noah Brown,WR,HOU,NA,NA,3.49,48.63,NA,NA,0.31,0,0,NA,0,NA,6.67,NA,noah-brown,NumberFire,13172,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,12.13,#30,100,33,8.45,6100,1.39,10.21,8.45,NA
Brandin Cooks,WR,DAL,NA,NA,3.79,45.32,NA,NA,0.31,0.28,1.54,NA,0.01,NA,6.62,NA,brandin-cooks,NumberFire,11674,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,12.06,#28,101,34,8.5,5900,1.44,10.41,8.5,NA
