id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
15717,2567685,RB,Dameon Pierce,HOU,NA,54.88,0.35,10.23,0.06,1.36,NA,NFL,0.09,10.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13850,2561324,RB,Gus Edwards,BAL,NA,58.69,0.42,6.6,0.04,0.85,NA,NFL,0.08,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14079,2562722,RB,Miles Sanders,CAR,NA,41.4,0.33,16.2,0.06,1.86,NA,NFL,0.1,9.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,2568493,RB,Jaylen Warren,PIT,NA,29.59,0.17,20.35,0.06,3.07,NA,NFL,0.01,9.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15261,2565899,RB,Chuba Hubbard,CAR,NA,35.76,0.25,14.7,0.04,1.6,NA,NFL,0.03,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14798,2563617,RB,Zack Moss,IND,NA,39.51,0.4,8.06,0.04,0.99,NA,NFL,0.03,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12625,2555224,RB,Ezekiel Elliott,NE,NA,43.44,0.23,10.28,0.06,1.19,NA,NFL,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13138,2557917,RB,Kareem Hunt,CLE,NA,32.3,0.3,12.82,0.04,1.48,NA,NFL,NA,8.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
16165,2569795,RB,Tyjae Spears,TEN,NA,25.73,0.17,17.81,0.06,2.14,NA,NFL,0.02,7.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14852,2565276,RB,Antonio Gibson,WAS,NA,16.7,0.08,23.43,0.11,2.56,NA,NFL,0.02,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
15712,2567232,RB,Tyler Allgeier,ATL,NA,35.02,0.25,8.2,0.03,0.86,NA,NFL,NA,6.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14080,2562734,RB,Devin Singletary,HOU,NA,30,0.22,10.2,0.01,1.21,NA,NFL,0.06,6.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14086,2562407,RB,Justice Hill,BAL,NA,26.03,0.2,10.21,0.03,1.26,NA,NFL,0.04,6.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,2566397,RB,Kenneth Gainwell,PHI,NA,17.86,0.15,13.63,0.06,1.66,NA,NFL,0.02,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
14799,2564319,RB,Cam Akers,MIN,NA,29.15,0.14,8.95,0.04,1.19,NA,NFL,0.08,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11761,2543715,RB,Jerick McKinnon,KC,NA,6.88,0.05,19.18,0.09,2.1,NA,NFL,NA,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,2557994,RB,D'Onta Foreman,CHI,NA,27.68,0.18,6.04,0.03,0.8,NA,NFL,0.02,5.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,2560938,RB,Jeff Wilson,MIA,NA,23.19,0.17,6.66,0.03,1.04,NA,NFL,0.04,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,2570335,RB,Zach Charbonnet,SEA,NA,22.59,0.16,7.26,0.01,1.07,NA,NFL,0.02,5.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,2569615,RB,Roschon Johnson,CHI,NA,16.5,0.1,9.36,0.05,1.22,NA,NFL,0.01,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14823,2565295,RB,Rico Dowdle,DAL,NA,19.48,0.12,6.92,0.02,0.92,NA,NFL,0.01,4.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14807,2565054,RB,Joshua Kelley,LAC,NA,22.36,0.16,3.86,0.01,0.51,NA,NFL,0.03,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,2558204,RB,Jamaal Williams,NO,NA,23.16,0.16,2.88,0.02,0.32,NA,NFL,0.03,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
15733,2567952,RB,Pierre Strong,CLE,NA,19.34,0.19,4.15,0.02,0.39,NA,NFL,0.02,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13128,2557991,RB,Dalvin Cook,NYJ,NA,19.48,0.11,5.48,0.02,0.77,NA,NFL,0.05,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15258,2566382,RB,Michael Carter,NYJ,NA,8.93,0.06,10.31,0.05,1.3,NA,NFL,0.01,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16171,2570149,RB,Kendre Miller,NO,NA,15.13,0.07,6.87,0.05,0.96,NA,NFL,0.01,3.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13726,2560711,RB,Chase Edmonds,TB,NA,15.32,0.09,7.44,0.02,0.9,NA,NFL,NA,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14811,2565090,RB,Salvon Ahmed,MIA,NA,10.97,0.07,8.03,0.04,1.25,NA,NFL,NA,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,2540145,RB,Cordarrelle Patterson,ATL,NA,11.6,0.1,6.51,0.02,0.71,NA,NFL,0.01,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA
15734,2568108,RB,Keaontay Ingram,ARI,NA,14.97,0.07,5.23,0.05,0.59,NA,NFL,0.01,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,2562293,RB,Ty Johnson,BUF,NA,10.26,0.06,7.03,0.04,0.93,NA,NFL,0.02,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16174,2570386,RB,Chris Rodriguez Jr.,WAS,NA,18.06,0.11,3,0.01,0.39,NA,NFL,0.02,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14803,2564271,RB,Clyde Edwards-Helaire,KC,NA,13.98,0.09,4.17,0.03,0.62,NA,NFL,0.03,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15714,2567883,RB,Zamir White,LV,NA,12.44,0.1,4.13,0.03,0.65,NA,NFL,0.03,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15973,2569477,RB,Raheem Blackshear,CAR,NA,7.78,0.09,6.41,0.03,0.76,NA,NFL,0.01,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
14810,2565258,RB,Ke'Shawn Vaughn,TB,NA,16.92,0.09,2.51,NA,0.52,NA,NFL,0.03,2.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16163,2569963,RB,Zach Evans,LA,NA,13.28,0.09,3.52,0.01,0.54,NA,NFL,0.01,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,2570912,RB,Emanuel Wilson,GB,NA,11.1,0.08,3.32,0.01,0.58,NA,NFL,0.01,2.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16178,2570428,RB,Keaton Mitchell,BAL,NA,10.28,0.07,3.94,0.02,0.55,NA,NFL,0.01,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13378,2558918,RB,Matt Breida,NYG,NA,8.22,0.05,4.88,0.01,0.67,NA,NFL,0.01,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,2562600,RB,Trayveon Williams,CIN,NA,6.64,0.05,5,0.03,0.61,NA,NFL,0.02,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14081,2562270,RB,Myles Gaskin,LA,NA,8.54,0.04,4.23,0.01,0.64,NA,NFL,0.02,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15275,2565944,RB,Chris Evans,CIN,NA,6.92,0.05,4.35,0.03,0.58,NA,NFL,0.01,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15729,2569125,RB,Jashaun Corbin,NYG,NA,7.17,0.05,3.81,0.02,0.51,NA,NFL,0.01,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,2552374,RB,Ameer Abdullah,LV,NA,1.09,0.01,7.69,0.04,0.82,NA,NFL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13814,2561146,RB,Boston Scott,PHI,NA,8.23,0.08,2.01,0.02,0.39,NA,NFL,0.01,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15042,2564949,RB,Jonathan Ward,TEN,NA,7.02,0.04,3.58,0.02,0.47,NA,NFL,0.01,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,2567907,RB,Ty Chandler,MIN,NA,7.07,0.04,2.88,0.02,0.46,NA,NFL,0.01,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13868,2561099,RB,Mike Boone,HOU,NA,5.06,0.03,4.48,0.02,0.5,NA,NFL,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12261,2552429,RB,Ty Montgomery,NE,NA,2.03,0.03,6.3,0.03,0.33,NA,NFL,NA,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16409,2571536,RB,Elijah Dotson,LAC,NA,3.96,0.02,3.2,0.01,0.53,NA,NFL,NA,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
14420,2562288,RB,Alec Ingold,MIA,NA,0.62,0.01,4.15,0.04,0.66,NA,NFL,NA,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10932,2532797,RB,Brandon Bolden,LV,NA,0.05,NA,6.18,0.03,0.54,NA,NFL,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
15257,2566544,RB,Trey Sermon,IND,NA,6.11,0.04,1.71,0.01,0.3,NA,NFL,0.01,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,2565144,RB,DeeJay Dallas,SEA,NA,0.84,0.01,4.15,0.02,0.59,NA,NFL,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA
14083,2562665,RB,Travis Homer,CHI,NA,2.29,0.01,3.29,0.02,0.43,NA,NFL,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12923,2556803,RB,C.J. Ham,MIN,NA,NA,NA,3.06,0.02,0.56,NA,NFL,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13455,2558990,RB,Patrick Ricard,BAL,NA,NA,0.01,3.26,0.02,0.39,NA,NFL,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14552,2562869,RB,Khari Blasingame,CHI,NA,1.81,0.01,0.74,0.01,0.26,NA,NFL,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14011,2560749,RB,Godwin Igwebuike,PIT,NA,NA,NA,2.59,0.01,0.3,NA,NFL,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16391,2570882,RB,Hunter Luepke,DAL,NA,0.5,0.01,0.78,0.01,0.24,NA,NFL,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12040,2550400,RB,Keith Smith,ATL,NA,1.47,NA,0.37,0.02,0.16,NA,NFL,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13838,2560972,RB,Nick Bawden,NYJ,NA,NA,0.01,0.86,0.01,0.17,NA,NFL,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14359,2562890,RB,Jakob Johnson,LV,NA,NA,NA,1.13,0.01,0.21,NA,NFL,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15414,2566313,RB,Kene Nwangwu,MIN,NA,1.01,NA,0.41,NA,0.13,NA,NFL,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10514,2495262,RB,Nick Bellore,SEA,NA,NA,NA,NA,NA,NA,NA,NFL,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
