player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Zach Charbonnet,RB,SEA,NA,5.7,25.9,NA,0.2,1.1,1.1,7.9,NA,NA,0.1,0,4.82,NA,17667,FleaFlicker,16169,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB40,0.2,33.8,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antonio Gibson,RB,WAS,NA,3.6,16.2,NA,0.1,2.5,2.5,19.4,NA,NA,0.1,0,4.56,NA,15591,FleaFlicker,14852,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB57,0.2,35.6,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendre Miller,RB,NO,NA,7.4,28.9,NA,0.1,0.8,0.8,6.2,NA,NA,0,0,4.47,NA,17661,FleaFlicker,16171,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB55,0.2,35.1,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clyde Edwards-Helaire,RB,KC,NA,5.5,24.7,NA,0.1,0.9,0.9,6.4,NA,NA,0,0,4.19,NA,15539,FleaFlicker,14803,@NYJSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB63,0.2,31.1,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Akers,RB,MIN,NA,5.3,25.2,NA,0.2,0.6,0.6,4.5,NA,NA,0,0.1,4.14,NA,15563,FleaFlicker,14799,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB53,0.2,29.7,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerick McKinnon,RB,KC,NA,1.8,7.7,NA,0.1,2.4,2.4,19.1,NA,NA,0.1,0,3.86,NA,10310,FleaFlicker,11761,@NYJSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB52,0.2,26.8,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Latavius Murray,RB,BUF,NA,3.3,17.6,NA,0.2,1.1,1.1,8,NA,NA,0,0,3.79,NA,9504,FleaFlicker,11390,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB65,0.2,25.6,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,5,18.9,NA,0.1,1,1,7,NA,NA,0,0,3.58,NA,15904,FleaFlicker,14823,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB59,0.2,26,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sean Tucker,RB,TB,NA,5.8,22,NA,0.1,0.5,0.5,3.8,NA,NA,0,0,3.24,NA,18278,FleaFlicker,16166,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB61,0.1,25.8,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damien Harris,RB,BUF,NA,2.7,14.6,NA,0.1,0.5,0.5,4.1,NA,NA,0,0,2.85,NA,14712,FleaFlicker,14075,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB60,0.2,18.8,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tank Bigsby,RB,JAC,NA,2.9,15.3,NA,0.1,0.6,0.6,4,NA,NA,0,0,2.73,NA,17625,FleaFlicker,16164,ATLSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB49,0.1,19.3,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saquon Barkley,RB,NYG,NA,0,13.5,NA,0.1,0.8,0.8,6.2,NA,NA,0,0,2.69,NA,13778,FleaFlicker,13604,SEAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB11,0.1,19.7,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Sermon,RB,IND,NA,2.9,12.3,NA,0.1,0.8,0.8,5.9,NA,NA,0,0,2.46,NA,16323,FleaFlicker,15257,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1,18.2,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ronnie Rivers,RB,LAR,NA,3.9,11.1,NA,0.1,0.8,0.8,5.4,NA,NA,0,0,2.35,NA,17188,FleaFlicker,15726,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB81,0.1,16.5,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,3.8,15.2,NA,0.1,0.3,0.3,2.1,NA,NA,0,0,2.27,NA,16918,FleaFlicker,15714,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB68,0.1,17.3,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keaontay Ingram,RB,ARI,NA,3.9,13.6,NA,0.1,0.5,0.5,3.7,NA,NA,0,0,2.25,NA,17007,FleaFlicker,15734,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB70,0.1,17.3,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melvin Gordon,RB,BAL,NA,2.6,13.6,NA,0,0.7,0.7,5.1,NA,NA,0,0,2.17,NA,11180,FleaFlicker,12151,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB74,0.1,18.7,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenyan Drake,RB,BAL,NA,1.6,11,NA,0.1,0.6,0.6,4.7,NA,NA,0,0,2.11,NA,12101,FleaFlicker,12630,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.1,15.7,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones,RB,NO,NA,2.4,12.3,NA,0.1,0.4,0.4,3.1,NA,NA,0,0,2.01,NA,16039,FleaFlicker,14828,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB89,0.1,15.4,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Spiller,RB,LAC,NA,2.6,11.1,NA,0.1,0.3,0.3,2.6,NA,NA,0,0,1.97,NA,16920,FleaFlicker,15709,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.1,13.7,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaleel McLaughlin,RB,DEN,NA,2.8,12,NA,0.1,0.3,0.3,2.1,NA,NA,0,0,1.93,NA,18238,FleaFlicker,16390,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB76,0.1,14.1,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trayveon Williams,RB,CIN,NA,2.6,8.9,NA,0.1,0.8,0.8,5.6,NA,NA,0,0,1.91,NA,14818,FleaFlicker,14076,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB75,0.1,14.5,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Carter,RB,NYJ,NA,1,5.9,NA,0,1.1,1.1,8.8,NA,NA,0,0,1.81,NA,16618,FleaFlicker,15258,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB78,0.1,14.8,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deuce Vaughn,RB,DAL,NA,1.8,8.6,NA,0.1,0.6,0.6,4.5,NA,NA,0,0,1.77,NA,17759,FleaFlicker,16176,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB69,0.1,13.1,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cordarrelle Patterson,RB,ATL,NA,0.3,8.4,NA,0.1,0.6,0.6,5.2,NA,NA,0,0,1.76,NA,9317,FleaFlicker,11225,@JACSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB79,0.1,13.6,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameer Abdullah,RB,LV,NA,0.6,2.9,NA,0,1.2,1.2,10.6,NA,NA,0.1,0,1.75,NA,11207,FleaFlicker,12155,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB97,0.1,13.6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,1.6,8.3,NA,0.1,0.7,0.7,4.4,NA,NA,0,0,1.74,NA,17020,FleaFlicker,15723,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB64,0.1,12.7,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeeJay Dallas,RB,SEA,NA,1.2,6.4,NA,0.1,0.7,0.7,5.5,NA,NA,0,0,1.65,NA,15680,FleaFlicker,14815,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB98,0.1,11.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong,RB,CLE,NA,1.6,8.7,NA,0.1,0.3,0.3,2.5,NA,NA,0,0,1.54,NA,16909,FleaFlicker,15733,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB66,0.1,11.1,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,JAC,NA,1.7,6.9,NA,0.1,0.6,0.6,4.3,NA,NA,0,0,1.52,NA,15453,FleaFlicker,14331,ATLSun 9:30 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB91,0.1,11.2,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Gray,RB,NYG,NA,0.7,3.3,NA,0,0.7,0.7,5.1,NA,NA,0,0,1.2,NA,17758,FleaFlicker,16173,SEAMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RB93,0.1,8.4,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Boone,RB,HOU,NA,0.5,4.2,NA,0,0.5,0.5,4.2,NA,NA,0,0,1.14,NA,14185,FleaFlicker,13868,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1,8.3,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Brown,RB,CIN,NA,1.2,6.3,NA,0,0.3,0.3,2.3,NA,NA,0,0,1.08,NA,17756,FleaFlicker,16181,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RB77,0,8.6,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emari Demercado,RB,ARI,NA,0.9,5.2,NA,0,0.5,0.5,3.4,NA,NA,0,0,1.08,NA,17978,FleaFlicker,16385,@SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,8.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Evans,RB,LAR,NA,0.1,5.6,NA,0,0.3,0.3,2.3,NA,NA,0,0,1.07,NA,17784,FleaFlicker,16163,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB99,0.1,7.8,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.5,1.4,NA,0,0.8,0.8,5.9,NA,NA,0,0,1.03,NA,15279,FleaFlicker,14420,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,7.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,0.7,5.4,NA,0,0.3,0.3,1.5,NA,NA,0,0,0.91,NA,15620,FleaFlicker,14810,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB96,0,6.8,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emanuel Wilson,RB,GB,NA,0.1,4.1,NA,0,0.3,0.3,2.5,NA,NA,0,0,0.9,NA,18234,FleaFlicker,16432,DETThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,6.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Mason,RB,SF,NA,0.6,4.2,NA,0,0.2,0.2,1.3,NA,NA,0,0,0.85,NA,17167,FleaFlicker,15972,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB90,0.1,5.5,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boston Scott,RB,PHI,NA,0.3,4.5,NA,0,0.2,0.2,1.1,NA,NA,0,0,0.8,NA,13942,FleaFlicker,13814,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB72,0,5.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Dotson,RB,LAC,NA,0.1,2.7,NA,0,0.4,0.4,2.8,NA,NA,0,0,0.79,NA,17900,FleaFlicker,16409,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5.5,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Homer,RB,CHI,NA,0.2,2.1,NA,0,0.3,0.3,3.4,NA,NA,0,0,0.79,NA,14810,FleaFlicker,14083,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,5.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.5,1.7,NA,0,0.4,0.4,3.5,NA,NA,0,0,0.76,NA,9410,FleaFlicker,11367,ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,5.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,RB,MIN,NA,0.4,1,NA,0,0.6,0.6,4.7,NA,NA,0,0,0.75,NA,12694,FleaFlicker,12923,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,5.7,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zonovan Knight,RB,DET,NA,0.6,2.4,NA,0,0.2,0.2,2.1,NA,NA,0,0,0.69,NA,17486,FleaFlicker,15727,@GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB83,0,4.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craig Reynolds,RB,DET,NA,0.3,2.9,NA,0,0.3,0.3,2.2,NA,NA,0,0,0.68,NA,15434,FleaFlicker,14727,@GBThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB85,0,5,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Brooks,RB,MIA,NA,0.2,3.4,NA,0,0.2,0.2,1.4,NA,NA,0,0,0.66,NA,18169,FleaFlicker,16387,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Montgomery,RB,NE,NA,0.1,1.3,NA,0,0.3,0.3,3.3,NA,NA,0,0,0.64,NA,11213,FleaFlicker,12261,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,4.6,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Funk,RB,IND,NA,0.2,2.3,NA,0,0.2,0.2,1.4,NA,NA,0,0,0.56,NA,16530,FleaFlicker,15480,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,3.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Luepke,RB,DAL,NA,0.5,1.6,NA,0,0.2,0.2,1.8,NA,NA,0,0,0.52,NA,18305,FleaFlicker,16391,NESun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0,3.4,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian McCaffrey,RB,SF,NA,17.46,82.3,NA,0.78,NA,4.8,38.83,NA,NA,0.33,NA,18.64,NA,christian-mccaffrey,NumberFire,13130,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21,28.07,#21,9,1,21.05,9700,2.17,23.53,9200,2.56,21.05,40,0.53,NA,NA
Tony Pollard,RB,DAL,NA,19.1,89.85,NA,0.65,NA,3,23.54,NA,NA,0.15,NA,16.07,NA,tony-pollard,NumberFire,14085,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48,24.66,#10,21,2,17.56,8400,2.09,19.12,7800,2.45,17.56,34,0.52,NA,NA
Derrick Henry,RB,TEN,NA,19.65,89.47,NA,0.62,NA,1.54,13,NA,NA,0.06,NA,14.01,NA,derrick-henry,NumberFire,12626,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,21.92,#19,26,3,14.78,8000,1.85,15.72,7000,2.25,14.78,32,0.46,NA,NA
Zack Moss,RB,IND,NA,20.67,91.48,NA,0.55,NA,1.5,11.14,NA,NA,0.08,NA,13.94,NA,zack-moss,NumberFire,14798,LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,21.83,#15,27,4,14.67,7300,2.01,15.49,6000,2.58,14.67,18,0.82,NA,NA
Josh Jacobs,RB,LV,NA,17.66,79.99,NA,0.54,NA,2.87,19.77,NA,NA,0.12,NA,13.84,NA,josh-jacobs,NumberFire,14073,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98,21.7,#30,28,5,15.25,8200,1.86,16.77,7100,2.36,15.25,23,0.66,NA,NA
Kenneth Walker III,RB,SEA,NA,15.4,71.44,NA,0.6,NA,2.11,15.44,NA,NA,0.1,NA,12.87,NA,kenneth-walker-iii,NumberFire,15711,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.33,20.41,#28,35,6,13.92,8600,1.62,15,6700,2.24,13.92,22,0.63,NA,NA
Travis Etienne,RB,JAC,NA,16.97,77.59,NA,0.45,NA,2.66,19.73,NA,NA,0.12,NA,12.83,NA,travis-etienne,NumberFire,15253,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,20.36,#12,36,7,14.14,8500,1.66,15.65,7200,2.17,14.14,NA,NA,NA,NA
Miles Sanders,RB,CAR,NA,16.69,80.66,NA,0.48,NA,2.11,14.08,NA,NA,0.09,NA,12.71,NA,miles-sanders,NumberFire,14079,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,20.2,#27,37,8,13.77,6600,2.09,14.92,5800,2.57,13.77,15,0.92,NA,NA
Bijan Robinson,RB,ATL,NA,14.15,61.57,NA,0.43,NA,4.14,29.46,NA,NA,0.17,NA,12.62,NA,bijan-robinson,NumberFire,16161,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16,20.08,#20,38,9,14.65,7700,1.9,16.8,7700,2.18,14.65,25,0.59,NA,NA
Javonte Williams,RB,DEN,NA,14.53,64.75,NA,0.45,NA,3.03,22.09,NA,NA,0.19,NA,12.39,NA,javonte-williams,NumberFire,15256,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01,19.77,#29,40,10,13.88,5800,2.39,15.49,5500,2.82,13.88,20,0.69,NA,NA
Kyren Williams,RB,LA,NA,16.97,72.82,NA,0.46,NA,2.15,14.44,NA,NA,0.1,NA,12,NA,kyren-williams,NumberFire,15710,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,19.26,#11,43,11,13.04,7600,1.72,14.19,6000,2.37,13.04,24,0.54,NA,NA
Rhamondre Stevenson,RB,NE,NA,15.71,69.82,NA,0.41,NA,3.18,20.18,NA,NA,0.11,NA,11.88,NA,rhamondre-stevenson,NumberFire,15259,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,19.1,#6,44,12,13.49,6400,2.11,15.21,6200,2.45,13.49,16,0.84,NA,NA
Joe Mixon,RB,CIN,NA,16.42,64.67,NA,0.42,NA,2.98,19.35,NA,NA,0.12,NA,11.7,NA,joe-mixon,NumberFire,13131,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,18.86,#25,46,13,13.15,7400,1.78,14.65,6400,2.29,13.15,17,0.77,NA,NA
David Montgomery,RB,DET,NA,14.9,62.07,NA,0.52,NA,1.87,16.65,NA,NA,0.09,NA,11.37,NA,david-montgomery,NumberFire,14071,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,18.42,#18,50,14,12.27,7000,1.75,13.31,5900,2.26,12.27,27,0.45,NA,NA
Rachaad White,RB,TB,NA,17.02,72.55,NA,0.4,NA,2.31,14.24,NA,NA,0.09,NA,11.27,NA,rachaad-white,NumberFire,15721,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,18.29,#9,53,15,12.43,6900,1.8,13.77,5600,2.46,12.43,17,0.73,NA,NA
Aaron Jones,RB,GB,NA,12.77,63.81,NA,0.41,NA,2.51,19.39,NA,NA,0.12,NA,11.23,NA,aaron-jones,NumberFire,13319,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,18.23,#13,55,16,12.48,7500,1.66,13.88,6800,2.04,12.48,22,0.57,NA,NA
D'Andre Swift,RB,PHI,NA,13.38,59.92,NA,0.5,NA,2.25,14.43,NA,NA,0.1,NA,10.91,NA,d-andre-swift,NumberFire,14797,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,17.81,#22,57,17,12,7800,1.54,13.22,5700,2.32,12,22,0.55,NA,NA
James Conner,RB,ARI,NA,15.69,62.3,NA,0.45,NA,2.46,18.11,NA,NA,0.06,NA,10.89,NA,james-conner,NumberFire,13146,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17.78,#5,58,18,12.13,6300,1.93,13.47,5900,2.28,12.13,18,0.67,NA,NA
Raheem Mostert,RB,MIA,NA,10.87,54.36,NA,0.41,NA,2.65,21.59,NA,NA,0.14,NA,10.84,NA,raheem-mostert,NumberFire,12447,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,17.72,#2,59,19,12.18,7900,1.54,13.54,6500,2.08,12.18,24,0.51,NA,NA
Brian Robinson,RB,WSH,NA,17.67,75.49,NA,0.41,NA,0.92,6.41,NA,NA,0.03,NA,10.73,NA,brian-robinson,NumberFire,15716,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,17.57,#7,60,20,11.15,6700,1.66,11.69,5600,2.09,11.15,18,0.62,NA,NA
Dameon Pierce,RB,HOU,NA,15.5,66.61,NA,0.39,NA,1.83,12.89,NA,NA,0.09,NA,10.59,NA,dameon-pierce,NumberFire,15717,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79,17.39,#8,64,21,11.51,6300,1.83,12.55,5100,2.46,11.51,19,0.61,NA,NA
James Cook,RB,BUF,NA,12.93,58.45,NA,0.41,NA,2.18,15.78,NA,NA,0.12,NA,10.51,NA,james-cook,NumberFire,15715,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,17.28,#16,65,22,11.57,6800,1.7,12.73,6300,2.02,11.57,23,0.5,NA,NA
Najee Harris,RB,PIT,NA,14.4,59.73,NA,0.49,NA,1.99,11.38,NA,NA,0.09,NA,10.48,NA,najee-harris,NumberFire,15254,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72,17.24,#23,66,23,11.45,6300,1.82,12.52,5500,2.28,11.45,18,0.64,NA,NA
